     779644.2210    4566757.1400         41.2039
     780911.7050    4566902.6800         41.2048
     782170.1280    4567039.5100         41.2056
     783377.8230    4567119.0600         41.2059
     784477.7590    4567055.6700         41.2049
     785590.8350    4567109.4000         41.2050
     786669.5870    4567145.7700         41.2049
     787788.8450    4569397.4100         41.2248
     787823.1600    4570171.5100         41.2317
     787722.6630    4570977.6900         41.2390
     788205.6880    4571734.6700         41.2457
     789127.5780    4572454.4200         41.2518
     790284.2180    4573033.3500         41.2566
     790115.8520    4574258.7800         41.2677
     790949.8180    4575154.3100         41.2754
     792199.4110    4574724.0700         41.2711
     793057.2800    4575575.5100         41.2784
     794371.6150    4575923.3400         41.2811
     794954.8560    4575223.5500         41.2746
     794934.4710    4577254.4600         41.2929
     796323.4650    4577728.3000         41.2966
     797646.5790    4578110.8100         41.2996
     798830.4060    4578963.1500         41.3068
     800122.9100    4579839.3500         41.3142
     801540.6840    4580853.2900         41.3228
     803459.1080    4581142.6800         41.3247
     805268.5860    4581652.6000         41.3286
     805517.5020    4583373.4800         41.3439
     804485.8470    4584818.1000         41.3573
     805219.7050    4586263.5700         41.3700
     804449.0410    4587645.2600         41.3827
     803761.1030    4589077.6600         41.3959
     804321.1220    4590501.9600         41.4085
     803444.7700    4591992.9800         41.4222
     802682.6950    4593621.3800         41.4371
     802552.4490    4595329.1700         41.4525
     759499.9430    4564682.7300         41.1919
     759945.0350    4565642.7700         41.2004
     761187.8420    4565672.6900         41.2003
     762360.4190    4565668.7800         41.1999
     763561.8360    4565492.2900         41.1979
     764815.4300    4565317.1600         41.1959
     766086.1070    4565154.1200         41.1941
     767367.3710    4565099.9200         41.1931
     768644.9490    4565204.9300         41.1937
     769927.5860    4565436.1200         41.1953
     749944.9140    4557815.9500         41.1332
     750020.7350    4559082.3400         41.1445
     750972.3990    4559947.1600         41.1520
     752127.9030    4560543.6500         41.1570
     753239.3630    4561082.1800         41.1615
     754365.8890    4561541.0800         41.1653
     754449.1940    4562906.4000         41.1776
     755741.6740    4563054.8700         41.1785
     756951.2150    4563239.1400         41.1798
     758115.8250    4563475.3900         41.1815
     758362.4560    4564570.1500         41.1913
     748794.0300    4547398.6300         41.0398
     748349.5340    4548861.9000         41.0531
     748494.4000    4550569.3700         41.0684
     748456.3950    4552102.2300         41.0822
     748218.1100    4553453.2200         41.0945
     749116.1340    4554298.8500         41.1018
     748665.4670    4555546.3600         41.1132
     748883.9710    4556921.7500         41.1255
     748296.8120    4545839.5300         41.0259
     771106.3850    4565614.1800         41.1965
     771780.3380    4566386.0500         41.2032
     772590.4380    4566056.9300         41.2000
     773498.2480    4566463.5300         41.2034
     774333.7520    4565712.4500         41.1963
     774802.2950    4566744.8200         41.2054
     775335.0900    4567955.9700         41.2162
     776641.2800    4568208.1900         41.2180
     777776.5170    4568029.7500         41.2160
     778969.3940    4567837.6400         41.2139
     780231.0060    4567903.2600         41.2140
     781515.8750    4568001.6700         41.2144
     782767.6000    4568091.5600         41.2148
     783944.9680    4568127.9400         41.2147
     784978.9860    4568026.7900         41.2135
     785987.2420    4568056.9600         41.2134
     786944.5250    4568103.4200         41.2135
     786906.4740    4569762.5600         41.2284
     787031.7550    4569082.9000         41.2222
     786821.8820    4570605.0400         41.2360
     786950.4070    4571679.6800         41.2456
     787799.3210    4572756.8900         41.2550
     789065.8630    4573511.4800         41.2613
     788853.8310    4574650.3800         41.2716
     789756.7200    4575402.9000         41.2781
     790492.4560    4576378.2800         41.2866
     791934.8350    4576366.4900         41.2860
     793463.2050    4576876.3800         41.2900
     794201.3410    4578379.1400         41.3032
     795658.2100    4578901.8800         41.3074
     797170.8260    4579285.8900         41.3103
     798395.7210    4580281.1300         41.3188
     799706.2400    4581193.2600         41.3265
     800864.8110    4582251.6300         41.3356
     802593.6230    4582219.6900         41.3347
     804260.8940    4582362.3300         41.3353
     803639.0130    4583511.8600         41.3459
     802811.1460    4584817.3300         41.3579
     803604.8310    4586219.1800         41.3702
     802877.6250    4587663.3600         41.3835
     802374.4840    4589030.8000         41.3960
     802626.6830    4590486.9400         41.4090
     801851.8910    4591917.4200         41.4221
     801065.2650    4593130.2400         41.4333
     800929.1980    4594570.6900         41.4463
     758675.9740    4565806.4100         41.2023
     759555.7770    4566621.5200         41.2094
     760699.5430    4566464.0700         41.2076
     761846.6790    4566635.6100         41.2088
     762970.3750    4566549.2700         41.2076
     764176.4270    4566347.0100         41.2054
